Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Upper West Side,40.787657998534854,-73.97705923630603,Jerry Seinfeld & Cosmo Kramer Apartment,40.783757382774034,-73.9755097953108,Historic Site
Upper West Side,40.787657998534854,-73.97705923630603,Mido,40.789981166628856,-73.9733105255586,Japanese Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Lokal 83,40.78435289221301,-73.97361106714375,Mediterranean Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Face Values And Beyond,40.790775,-73.9750069,Drugstore
Upper West Side,40.787657998534854,-73.97705923630603,Flame,40.78412042372414,-73.97453725869005,Asian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,PS 166 The Richard Rodgers School of Arts and Technology,40.789088212301465,-73.97242067086812,School
Upper West Side,40.787657998534854,-73.97705923630603,Good Enough to Eat,40.78591765629621,-73.9726321073054,Breakfast Spot
Upper West Side,40.787657998534854,-73.97705923630603,Prohibition,40.78530141030111,-73.97297416179856,Bar
Upper West Side,40.787657998534854,-73.97705923630603,sweetgreen,40.791489843461605,-73.97394532465542,Salad Place
Upper West Side,40.787657998534854,-73.97705923630603,Insomnia Cookies,40.783377746750645,-73.97826149997306,Dessert Shop
Upper West Side,40.787657998534854,-73.97705923630603,Bella Luna,40.78777144838228,-73.97146224975585,Italian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Momofuku Milk Bar,40.787242124575755,-73.97137222453688,Dessert Shop
Upper West Side,40.787657998534854,-73.97705923630603,Upper West Side Yoga and Wellness,40.78568220087445,-73.97231017100543,Yoga Studio
Upper West Side,40.787657998534854,-73.97705923630603,DSW Designer Shoe Warehouse,40.7839309,-73.9794169,Shoe Store
Upper West Side,40.787657998534854,-73.97705923630603,Westsider Rare & Used Books Inc.,40.78484367286875,-73.9792146705409,Used Bookstore
Upper West Side,40.787657998534854,-73.97705923630603,The Lucerne Hotel,40.7834267,-73.9784952,Hotel
Upper West Side,40.787657998534854,-73.97705923630603,Saravanaa Bhavan,40.783578,-73.97786,South Indian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Nice Matin,40.783302106913446,-73.97838339603005,French Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Eye Q Optometrist,40.7836959,-73.9789338,Optical Shop
Lincoln Square,40.77352888942166,-73.98533777001262,The Metropolitan Opera (Metropolitan Opera),40.77274188001071,-73.9844012260437,Opera House
Lincoln Square,40.77352888942166,-73.98533777001262,Vivian Beaumont Theater,40.77335439326125,-73.98382650016491,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,American Ballet Theatre,40.77266786620554,-73.98447632789612,Performing Arts Venue
Lincoln Square,40.77352888942166,-73.98533777001262,Walter Reade Theater,40.77378269862583,-73.98392424016612,Indie Movie Theater
Lincoln Square,40.77352888942166,-73.98533777001262,New York Public Library for the Performing Arts (LPA),40.77387382385821,-73.98504059638192,Library
Lincoln Square,40.77352888942166,-73.98533777001262,Claire Tow Theater,40.77336508283733,-73.98405123347202,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,New York Philharmonic,40.7725263585612,-73.98313945354337,Concert Hall
Lincoln Square,40.77352888942166,-73.98533777001262,Big Apple Circus,40.77213234383995,-73.98534816184991,Circus
Lincoln Square,40.77352888942166,-73.98533777001262,Film at Lincoln Center,40.7736089654995,-73.98357116949771,Indie Movie Theater
Lincoln Square,40.77352888942166,-73.98533777001262,The Juilliard School,40.773749,-73.982829,College Arts Building
Lincoln Square,40.77352888942166,-73.98533777001262,David H. Koch Theater,40.772292228782284,-73.9832624208871,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,New York City Ballet,40.77228008900936,-73.98328251896085,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center’s Revson Fountain,40.77233002217005,-73.98329343630411,Fountain
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Out of Doors,40.772227916936686,-73.98531230790812,Performing Arts Venue
Lincoln Square,40.77352888942166,-73.98533777001262,David Geffen Hall,40.772305363002324,-73.983155909603,Concert Hall
Lincoln Square,40.77352888942166,-73.98533777001262,Elinor Bunin Munroe Film Center,40.77370874917822,-73.98348927497864,Indie Movie Theater
Lincoln Square,40.77352888942166,-73.98533777001262,Met Opera Shop,40.772678,-73.984129,Gift Shop
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center for the Performing Arts,40.772282300238174,-73.98294841259204,Performing Arts Venue
Lincoln Square,40.77352888942166,-73.98533777001262,Josie Robertson Plaza (Lincoln Center Plaza),40.7722274447236,-73.98302876064133,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,FlyBarre Lincoln Center,40.77519532191418,-73.98413457594117,Gym / Fitness Center
Lincoln Square,40.77352888942166,-73.98533777001262,Alice Tully Hall,40.773358555297165,-73.98237293981146,Concert Hall
Lincoln Square,40.77352888942166,-73.98533777001262,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,40.77404823246509,-73.98501181956064,High School
Lincoln Square,40.77352888942166,-73.98533777001262,CrossFit SPOT,40.77215092116481,-73.98610786931728,Gym / Fitness Center
Lincoln Square,40.77352888942166,-73.98533777001262,Flywheel Sports,40.77533,-73.98425,Cycle Studio
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Square,40.773574459099386,-73.98210475604584,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,Indie Food and Wine,40.77362264940538,-73.98357213265541,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Theater,40.77353919548124,-73.98373200958648,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,The Phillips Club,40.77447253578938,-73.98334926095586,Hotel
Lincoln Square,40.77352888942166,-73.98533777001262,Kiehl's,40.774129211002,-73.98155137896538,Cosmetics Shop
Lincoln Square,40.77352888942166,-73.98533777001262,The Casbah,40.77372070069839,-73.9815250987211,Food Truck
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Ristorante,40.77341322112094,-73.98353503896452,Italian Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Apple Upper West Side,40.77500537520411,-73.98250658255392,Electronics Store
Lincoln Square,40.77352888942166,-73.98533777001262,Mitzi E. Newhouse Theater,40.77340581409697,-73.98361112055268,Theater
Lincoln Square,40.77352888942166,-73.98533777001262,The Grand Tier,40.77338931,-73.98353232,American Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Rosa Mexicano,40.7711834505908,-73.9833246594503,Mexican Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,AMC Lincoln Square 13,40.77506281342569,-73.98209487023252,Movie Theater
Lincoln Square,40.77352888942166,-73.98533777001262,Equinox Sports Club New York,40.77439,-73.981231,Gym
Lincoln Square,40.77352888942166,-73.98533777001262,Paul Milstein Pool and Terrace,40.77310778959217,-73.98359406557694,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,The Smith,40.77150531958815,-73.98229201694723,American Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Barclay's Capital Grove at Lincoln Center,40.77288661629857,-73.98355102214273,Park
Lincoln Square,40.77352888942166,-73.98533777001262,Vanguard Wine Bar,40.77636373884985,-73.9831925786274,Wine Bar
Lincoln Square,40.77352888942166,-73.98533777001262,The Metropolitan Opera Stage Door,40.773256053612286,-73.98558389274828,Opera House
Lincoln Square,40.77352888942166,-73.98533777001262,Boulud Sud,40.77192955953719,-73.98157649135018,Mediterranean Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,Gym
Lincoln Square,40.77352888942166,-73.98533777001262,Francesca Beale Theatre,40.773571720755676,-73.98351437225175,Movie Theater
Lincoln Square,40.77352888942166,-73.98533777001262,lululemon athletica,40.77230312801631,-73.98186117410654,Clothing Store
Lincoln Square,40.77352888942166,-73.98533777001262,Breads Bakery,40.7710295,-73.98180789999999,Bakery
Lincoln Square,40.77352888942166,-73.98533777001262,The Juilliard Store,40.77435341151559,-73.98295742545906,College Bookstore
Lincoln Square,40.77352888942166,-73.98533777001262,Boule & Cherie,40.77599029027833,-73.98336587134303,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Dante Park,40.77202918569011,-73.98248990630684,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,Gracefully,40.775195766225046,-73.98780901597966,Grocery Store
Lincoln Square,40.77352888942166,-73.98533777001262,Atlantic Grill,40.77207662198586,-73.98145478042602,Seafood Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Cafe Fiorello,40.771735000935664,-73.98199555811516,Italian Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Épicerie Boulud,40.77203371788467,-73.98217041215067,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Shakespeare & Co.,40.776419061484354,-73.98213328788914,Bookstore
Lincoln Square,40.77352888942166,-73.98533777001262,David Rubenstein Atrium at Lincoln Center,40.771090418236135,-73.98267210067277,Performing Arts Venue
Lincoln Square,40.77352888942166,-73.98533777001262,Bar Boulud,40.7718590542576,-73.98230114526464,French Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Dig Inn,40.77426,-73.9815,American Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Nanoosh,40.775823380783734,-73.9822036812238,Mediterranean Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,67 Wine & Spirits,40.77477471626753,-73.98082884782761,Wine Shop
Lincoln Square,40.77352888942166,-73.98533777001262,SoulCycle West 60th Street,40.77246117365789,-73.98993027408413,Cycle Studio
Lincoln Square,40.77352888942166,-73.98533777001262,West End Towers Park,40.7751103425325,-73.98808964543346,Park
Lincoln Square,40.77352888942166,-73.98533777001262,P.J. Clarke's,40.77184767661627,-73.98277613228194,Burger Joint
Lincoln Square,40.77352888942166,-73.98533777001262,Merkin Concert Hall,40.77517864857521,-73.98312962481987,Concert Hall
Lincoln Square,40.77352888942166,-73.98533777001262,Magnolia Bakery,40.77563667082563,-73.9801535759707,Bakery
Lincoln Square,40.77352888942166,-73.98533777001262,Le Pain Quotidien,40.77265656734981,-73.98163855075836,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Le Pain Quotidien à la Cart,40.772918213131256,-73.98219084361823,Food Truck
Lincoln Square,40.77352888942166,-73.98533777001262,Cafe Luxembourg,40.777514,-73.983556,French Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Prelude Café & Bar,40.773412,-73.982633,Café
Lincoln Square,40.77352888942166,-73.98533777001262,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel,40.771545,-73.98263,Hotel
Lincoln Square,40.77352888942166,-73.98533777001262,Richard Tucker Square,40.77357467300629,-73.98196054620766,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,Joe: The Art of Coffee,40.7749910102078,-73.9802755128801,Coffee Shop
Lincoln Square,40.77352888942166,-73.98533777001262,CorePower Yoga,40.776861442798776,-73.9818026887538,Yoga Studio
Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel Rooftop,40.77147785043831,-73.9827440886541,Roof Deck
Lincoln Square,40.77352888942166,-73.98533777001262,SAG-AFTRA,40.77188104273546,-73.9817499397748,General Entertainment
Lincoln Square,40.77352888942166,-73.98533777001262,Unleashed by Petco,40.77444718631594,-73.98104936660039,Pet Store
Lincoln Square,40.77352888942166,-73.98533777001262,Bed Bath & Beyond,40.7726316,-73.9818792,Furniture / Home Store
Lincoln Square,40.77352888942166,-73.98533777001262,Renaissance Fine Wines & Spirits,40.777293344748806,-73.9880656744655,Wine Shop
Lincoln Square,40.77352888942166,-73.98533777001262,Vin Sur Vingt,40.775568,-73.989927,Wine Bar
Lincoln Square,40.77352888942166,-73.98533777001262,Vive La Crêpe,40.77514985932948,-73.98051492316965,Dessert Shop
Lincoln Square,40.77352888942166,-73.98533777001262,Central Rock Gym,40.772634315236424,-73.9907887429527,Climbing Gym
Lincoln Square,40.77352888942166,-73.98533777001262,Seventieth Street Playground (aka PS 199 Playground),40.77747594570336,-73.98400937293768,Playground
Lincoln Square,40.77352888942166,-73.98533777001262,Noi Due Carne,40.776221,-73.981486,Italian Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Joanne Trattoria,40.77443169968248,-73.98054354601426,Italian Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Noi Due,40.77608153873772,-73.98182259691175,Italian Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Row House NYC,40.77152712646813,-73.98938990674594,Gym / Fitness Center
Lincoln Square,40.77352888942166,-73.98533777001262,Morton Williams Supermarket,40.772169,-73.990199,Grocery Store
Lincoln Square,40.77352888942166,-73.98533777001262,Pick A Bagel,40.773146004198075,-73.98940711907856,Bagel Shop
Lincoln Square,40.77352888942166,-73.98533777001262,Century 21 Department Store,40.7740893,-73.9817959,Department Store
Lincoln Square,40.77352888942166,-73.98533777001262,West Elm,40.77018188358475,-73.9819729268482,Furniture / Home Store
Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel Lobby Bar,40.77164962714453,-73.98233466662263,Bar
Lincoln Square,40.77352888942166,-73.98533777001262,MAC Cosmetics,40.77397353608048,-73.98140021150208,Cosmetics Shop
Lincoln Square,40.77352888942166,-73.98533777001262,Rite Aid,40.7771947,-73.9830383,Pharmacy
Lincoln Square,40.77352888942166,-73.98533777001262,The Greek Kitchen,40.76968955893778,-73.98823816523908,Greek Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Riverside Boulevard Dog Run,40.77623761865009,-73.98987543879235,Dog Run
Lincoln Square,40.77352888942166,-73.98533777001262,Starbucks,40.77139241,-73.9824237,Coffee Shop
Lincoln Square,40.77352888942166,-73.98533777001262,IT'SUGAR,40.77011173453093,-73.9820716944862,Candy Store
Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Plaza Fountain,40.77168786457775,-73.9820531034839,Plaza
Lincoln Square,40.77352888942166,-73.98533777001262,La Boite en Bois,40.7748529160161,-73.98053622206075,French Restaurant
Clinton,40.75910089146212,-73.99611936309479,Pershing Square Signature Theater,40.7592276,-73.9952319,Theater
Clinton,40.75910089146212,-73.99611936309479,Pio Pio,40.76063594478618,-73.99471374607128,Peruvian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Playwrights Horizons,40.758817619979915,-73.99357382102023,Theater
Clinton,40.75910089146212,-73.99611936309479,UCB Theatre Hell’s Kitchen,40.760499950120476,-73.997863306895,Comedy Club
Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Health Club (MPHC),40.75996689999999,-73.99458489999999,Gym / Fitness Center
Clinton,40.75910089146212,-73.99611936309479,The Victory,40.75927433585485,-73.99646791200374,Building
Clinton,40.75910089146212,-73.99611936309479,Mémé Mediterranean,40.760904754375375,-73.99460052237751,Mediterranean Restaurant
Clinton,40.75910089146212,-73.99611936309479,Rustic Table,40.759754,-73.996013,Café
Clinton,40.75910089146212,-73.99611936309479,Equinox® at M Club,40.75920115265559,-73.99508032030828,Gym / Fitness Center
Clinton,40.75910089146212,-73.99611936309479,Pan Aqua Diving,40.7599386094597,-73.99452003010043,Sporting Goods Shop
Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.758866974859906,-73.9938772234132,Theater
Clinton,40.75910089146212,-73.99611936309479,Mark Fisher Fitness - Ninja Clubhouse,40.75683627951094,-73.99471875886772,Gym / Fitness Center
Clinton,40.75910089146212,-73.99611936309479,Little Pie Company,40.75950656369549,-73.99319888622144,Pie Shop
Clinton,40.75910089146212,-73.99611936309479,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel
Clinton,40.75910089146212,-73.99611936309479,Chez Josephine,40.75874739808714,-73.99339660073383,French Restaurant
Clinton,40.75910089146212,-73.99611936309479,Ada’s Place,40.757646,-73.997997,Cocktail Bar
Clinton,40.75910089146212,-73.99611936309479,M Club at MiMA,40.75882771990531,-73.9948342220298,Lounge
Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Park,40.75989807538225,-73.99444862120194,Park
Clinton,40.75910089146212,-73.99611936309479,Capizzi,40.757312071957266,-73.99346864470768,Pizza Place
Clinton,40.75910089146212,-73.99611936309479,The Westside Theater,40.75935013765587,-73.99276473897154,Indie Theater
Clinton,40.75910089146212,-73.99611936309479,Yotel - Rooftop Cinema Club,40.759429476399106,-73.99504653708904,Movie Theater
Clinton,40.75910089146212,-73.99611936309479,Shorty's,40.75815902743957,-73.99280273587476,Sandwich Place
Clinton,40.75910089146212,-73.99611936309479,Brooklyn Fare,40.75613,-73.996614,Supermarket
Clinton,40.75910089146212,-73.99611936309479,Sunac Natural Food,40.76072453468411,-73.99842514475792,Health Food Store
Clinton,40.75910089146212,-73.99611936309479,Pod Times Square,40.75821446509751,-73.99315501347948,Hotel
Clinton,40.75910089146212,-73.99611936309479,yotel galley,40.759181749320184,-73.99551339388837,Hotel Bar
Clinton,40.75910089146212,-73.99611936309479,Life Time Athletic at Sky,40.76115126873309,-73.99913217426928,Gym
Clinton,40.75910089146212,-73.99611936309479,Baryshnikov Arts Center,40.7562834864242,-73.99718114055341,Theater
Clinton,40.75910089146212,-73.99611936309479,Walter's Cottage,40.75992709705884,-73.99529415340317,Sports Bar
Clinton,40.75910089146212,-73.99611936309479,TITLE Boxing Club NYC - Midtown West,40.75636043759353,-73.99731271933179,Gym / Fitness Center
Clinton,40.75910089146212,-73.99611936309479,The Actors Studio,40.76033891491542,-73.99328012583598,Theater
Clinton,40.75910089146212,-73.99611936309479,DiMenna Center for Classical Music,40.75632282156117,-73.99719159820236,Music School
Clinton,40.75910089146212,-73.99611936309479,Oslo Coffee Roasters,40.760512,-73.998985,Coffee Shop
Clinton,40.75910089146212,-73.99611936309479,Theater Row,40.758483322270166,-73.99348797815622,Theater
Clinton,40.75910089146212,-73.99611936309479,Legacy Records,40.757565,-73.9981106,American Restaurant
Clinton,40.75910089146212,-73.99611936309479,Chef's Table At Brooklyn Fare,40.75602376620261,-73.99636631297123,American Restaurant
Clinton,40.75910089146212,-73.99611936309479,Bea,40.759434,-73.99243,New American Restaurant
Clinton,40.75910089146212,-73.99611936309479,505W37,40.75690858825211,-73.99800734510892,Residential Building (Apartment / Condo)
Clinton,40.75910089146212,-73.99611936309479,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
Clinton,40.75910089146212,-73.99611936309479,Domus,40.76007613776004,-73.99239962486234,Gift Shop
Clinton,40.75910089146212,-73.99611936309479,Veritas Studio Wines,40.76216482709867,-73.99562415236564,Wine Shop
Clinton,40.75910089146212,-73.99611936309479,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
Clinton,40.75910089146212,-73.99611936309479,Grand Cru Wine & Spirits,40.76141099997067,-73.99771927038316,Wine Shop
Clinton,40.75910089146212,-73.99611936309479,Ample Hills Creamery,40.76245082042913,-73.99707133667775,Ice Cream Shop
Clinton,40.75910089146212,-73.99611936309479,West Bank Cafe,40.75865263806992,-73.99309881846278,American Restaurant
Clinton,40.75910089146212,-73.99611936309479,Treehaus,40.75929315254038,-73.99463256024305,Food Court
Clinton,40.75910089146212,-73.99611936309479,Terra Market,40.75686356881963,-73.9937370791919,Organic Grocery
Clinton,40.75910089146212,-73.99611936309479,Wine Escape,40.759914853622604,-73.99219335633057,Wine Bar
Clinton,40.75910089146212,-73.99611936309479,44 & X,40.76102377100562,-73.99451778340418,American Restaurant
Clinton,40.75910089146212,-73.99611936309479,Astro Dog Run,40.75808111019388,-73.9970210180508,Dog Run
Clinton,40.75910089146212,-73.99611936309479,Club 7 By Iowa Sports,40.76082717166776,-73.99912031260314,Gym
Clinton,40.75910089146212,-73.99611936309479,Gotham West Market,40.76247485468297,-73.99700918734288,Food Court
Clinton,40.75910089146212,-73.99611936309479,Red Poke,40.759032579304254,-73.99199356946293,Poke Place
Clinton,40.75910089146212,-73.99611936309479,Hellcat Annie's Tap Room,40.76153217870817,-73.99418063601553,Bar
Clinton,40.75910089146212,-73.99611936309479,Distrikt Hotel,40.75670714599083,-73.99287335653906,Hotel
Clinton,40.75910089146212,-73.99611936309479,Lansdowne Road,40.7606252623736,-73.99492382679445,Pub
Clinton,40.75910089146212,-73.99611936309479,La Vela Dining & Bar,40.76115612063494,-73.9981398392287,Italian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Farida,40.755721641233336,-73.99462746829839,Caucasian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Adella Wine Bar,40.75945554568737,-73.9930377008285,Wine Bar
Clinton,40.75910089146212,-73.99611936309479,MPHC Climbing Gym,40.75965729339654,-73.99408787051208,Rock Climbing Spot
Clinton,40.75910089146212,-73.99611936309479,West Vibe Salon + Beauty,40.76179385819139,-73.99271932252522,Spa
Clinton,40.75910089146212,-73.99611936309479,The Marshal,40.7613412833165,-73.9942768975244,New American Restaurant
Clinton,40.75910089146212,-73.99611936309479,Rudy's Bar & Grill,40.7599319591241,-73.99159047097984,Dive Bar
Clinton,40.75910089146212,-73.99611936309479,Treadwell,40.759963612615174,-73.996284413735,Restaurant
Clinton,40.75910089146212,-73.99611936309479,Grace Wine & Spirits,40.76074421957208,-73.99440318346024,Wine Shop
Clinton,40.75910089146212,-73.99611936309479,Green Room 42,40.759448299371336,-73.99508257493542,Performing Arts Venue
Clinton,40.75910089146212,-73.99611936309479,Clinton Gourmet Market,40.76195973895934,-73.9937603585276,Deli / Bodega
Clinton,40.75910089146212,-73.99611936309479,Blossom Du Jour,40.75943408106111,-73.99184750984575,Vegetarian / Vegan Restaurant
Clinton,40.75910089146212,-73.99611936309479,Playboy Club New York,40.76000023219246,-73.99636724453029,Lounge
Clinton,40.75910089146212,-73.99611936309479,Ollie's Sichuan Restaurant,40.75869555247971,-73.99322083968677,Chinese Restaurant
Clinton,40.75910089146212,-73.99611936309479,Kochi,40.76203,-73.99355,Korean Restaurant
Clinton,40.75910089146212,-73.99611936309479,Romeo and Juliet Coffee,40.760726,-73.997724,Coffee Shop
Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.75880745250766,-73.99400667435344,Theater
Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Racquet Club,40.75818343619352,-73.99287325148194,Tennis Court
Clinton,40.75910089146212,-73.99611936309479,Mercato,40.75629813785912,-73.99350663463123,Italian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Oaxaca Taqueria,40.75989403625988,-73.99214544534135,Taco Place
Clinton,40.75910089146212,-73.99611936309479,City Sandwich,40.760606,-73.99123,Sandwich Place
Clinton,40.75910089146212,-73.99611936309479,Tim Ho Wan,40.75936042286173,-73.99187086554677,Dim Sum Restaurant
Clinton,40.75910089146212,-73.99611936309479,Bird & Branch,40.76023380705023,-73.99092742659005,Coffee Shop
Clinton,40.75910089146212,-73.99611936309479,Schmackary's,40.76007,-73.990815,Bakery
Clinton,40.75910089146212,-73.99611936309479,Westway Diner,40.759463361033475,-73.99181609312693,Diner
Clinton,40.75910089146212,-73.99611936309479,Hell's Chicken,40.76169618500672,-73.99404735425337,Fried Chicken Joint
Clinton,40.75910089146212,-73.99611936309479,International Grocery,40.757260479117356,-73.99354715747175,Grocery Store
Clinton,40.75910089146212,-73.99611936309479,5 Napkin Burger,40.760180000000005,-73.9910951312828,Burger Joint
Clinton,40.75910089146212,-73.99611936309479,The Polynesian,40.75822691409574,-73.99270425389066,Tiki Bar
Clinton,40.75910089146212,-73.99611936309479,Social Drink and Food,40.75944805431904,-73.99521271484446,Cocktail Bar
Clinton,40.75910089146212,-73.99611936309479,Massage Envy - Midtown West,40.76035088929084,-73.9966432478505,Spa
Clinton,40.75910089146212,-73.99611936309479,dell’anima,40.762408,-73.996936,Italian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Gourmet Unlimited Deli,40.76028219096396,-73.99511881805807,Sandwich Place
Clinton,40.75910089146212,-73.99611936309479,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Turco Mediterranean Grill,40.75915761782478,-73.99202212667944,Mediterranean Restaurant
Clinton,40.75910089146212,-73.99611936309479,Queen of Sheba,40.76205268705003,-73.99360913413459,Ethiopian Restaurant
Clinton,40.75910089146212,-73.99611936309479,Bao Tea House,40.758108,-73.992337,Tea Room
Clinton,40.75910089146212,-73.99611936309479,Bocca Di Bacco,40.7602223750094,-73.99146090472244,Italian Restaurant
Clinton,40.75910089146212,-73.99611936309479,The Spa at the OUT NYC,40.759511052405415,-73.9967572111677,Spa
Clinton,40.75910089146212,-73.99611936309479,Empire Coffee & Tea,40.75801695174228,-73.99289785463402,Coffee Shop
Clinton,40.75910089146212,-73.99611936309479,Tabata Noodle Restaurant,40.757084713520314,-73.99353918666411,Ramen Restaurant
Clinton,40.75910089146212,-73.99611936309479,Silver Towers 7th Floor Gym/Pool/Lounge/Roof,40.76063181255091,-73.99924872560831,Gym / Fitness Center
Clinton,40.75910089146212,-73.99611936309479,Juice Generation,40.76039852555939,-73.99081694171616,Juice Bar
Clinton,40.75910089146212,-73.99611936309479,OBAO Hell's Kitchen,40.76056300016482,-73.99108715100483,Thai Restaurant
Midtown,40.75469110270623,-73.98166882730304,Bryant Park,40.753621,-73.983265,Park
Midtown,40.75469110270623,-73.98166882730304,New York Public Library Terrace,40.75301665207755,-73.98147986022437,Plaza
Midtown,40.75469110270623,-73.98166882730304,Nat Sherman Townhouse,40.75328314637699,-73.98035765297013,Smoke Shop
Midtown,40.75469110270623,-73.98166882730304,Sophie's Cuban Cuisine,40.75592705154851,-73.98059774245192,Cuban Restaurant
Midtown,40.75469110270623,-73.98166882730304,sweetgreen,40.7546399,-73.9831017,Salad Place
Midtown,40.75469110270623,-73.98166882730304,CAVA,40.7541862,-73.9819133,Mediterranean Restaurant
Midtown,40.75469110270623,-73.98166882730304,Joanna Vargas Skin Care,40.753136,-73.980721,Spa
Midtown,40.75469110270623,-73.98166882730304,Sofitel New York,40.75578722233005,-73.98176215591775,Hotel
Midtown,40.75469110270623,-73.98166882730304,Gabriel Kreuther,40.75414305569201,-73.98350459096378,French Restaurant
Midtown,40.75469110270623,-73.98166882730304,Equinox East 43rd Street,40.754089,-73.9799,Gym
Midtown,40.75469110270623,-73.98166882730304,COS,40.75367837580188,-73.98068597476947,Clothing Store
Midtown,40.75469110270623,-73.98166882730304,NBA Store,40.75530524423989,-73.97937729490778,Sporting Goods Shop
Midtown,40.75469110270623,-73.98166882730304,Harvard Club of New York City,40.755484615334794,-73.98150167104264,Historic Site
Midtown,40.75469110270623,-73.98166882730304,Whole Foods Market,40.75450746689136,-73.98429874954766,Grocery Store
Midtown,40.75469110270623,-73.98166882730304,Strip House,40.755298209282735,-73.98068987647997,Steakhouse
Midtown,40.75469110270623,-73.98166882730304,Bluestone Lane,40.75546978066122,-73.98317793248884,Coffee Shop
Midtown,40.75469110270623,-73.98166882730304,Xi’an Famous Foods,40.754969,-73.982497,Chinese Restaurant
Midtown,40.75469110270623,-73.98166882730304,MUJI,40.75247095108687,-73.98134887218475,Miscellaneous Shop
Midtown,40.75469110270623,-73.98166882730304,Swerve Fitness,40.756626438116555,-73.98030720333121,Cycle Studio
Midtown,40.75469110270623,-73.98166882730304,Andaz 5th Avenue - A Concept By Hyatt,40.75282904501203,-73.98094169367391,Hotel
Midtown,40.75469110270623,-73.98166882730304,Bank of America Winter Village at Bryant Park,40.75385801140496,-73.98377484806583,Skating Rink
Midtown,40.75469110270623,-73.98166882730304,Málà Project,40.75685008448552,-73.98085527505972,Szechuan Restaurant
Midtown,40.75469110270623,-73.98166882730304,Books Kinokuniya,40.75405320187223,-73.98464945969599,Bookstore
Midtown,40.75469110270623,-73.98166882730304,DiSO's Italian Sandwich Society,40.754148742327594,-73.98449223708757,Food Truck
