Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
St. James Town,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
St. James Town,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
St. James Town,43.6514939,-79.3754179,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
St. James Town,43.6514939,-79.3754179,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
St. James Town,43.6514939,-79.3754179,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
St. James Town,43.6514939,-79.3754179,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
St. James Town,43.6514939,-79.3754179,SEPHORA,43.653688,-79.38012,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
St. James Town,43.6514939,-79.3754179,120 Diner,43.65213913494571,-79.37541831809602,Diner
St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
St. James Town,43.6514939,-79.3754179,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
St. James Town,43.6514939,-79.3754179,True True Diner,43.65059045161207,-79.37146736526827,Diner
St. James Town,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
St. James Town,43.6514939,-79.3754179,Roots,43.65361341708363,-79.38024401664734,Clothing Store
St. James Town,43.6514939,-79.3754179,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
St. James Town,43.6514939,-79.3754179,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
St. James Town,43.6514939,-79.3754179,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
St. James Town,43.6514939,-79.3754179,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
St. James Town,43.6514939,-79.3754179,Bannock,43.652101173138405,-79.38117828399939,Restaurant
St. James Town,43.6514939,-79.3754179,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
St. James Town,43.6514939,-79.3754179,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
St. James Town,43.6514939,-79.3754179,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
St. James Town,43.6514939,-79.3754179,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
St. James Town,43.6514939,-79.3754179,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
St. James Town,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
St. James Town,43.6514939,-79.3754179,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
St. James Town,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
St. James Town,43.6514939,-79.3754179,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
St. James Town,43.6514939,-79.3754179,lululemon athletica,43.653394,-79.380722,Clothing Store
Berczy Park,43.644770799999996,-79.3733064,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Berczy Park,43.644770799999996,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
Berczy Park,43.644770799999996,-79.3733064,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
Berczy Park,43.644770799999996,-79.3733064,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Berczy Park,43.644770799999996,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Berczy Park,43.644770799999996,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
Berczy Park,43.644770799999996,-79.3733064,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
Berczy Park,43.644770799999996,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
Berczy Park,43.644770799999996,-79.3733064,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
Berczy Park,43.644770799999996,-79.3733064,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
Berczy Park,43.644770799999996,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.644770799999996,-79.3733064,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
Berczy Park,43.644770799999996,-79.3733064,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
Berczy Park,43.644770799999996,-79.3733064,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
Berczy Park,43.644770799999996,-79.3733064,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.644525,-79.36856,Coffee Shop
Berczy Park,43.644770799999996,-79.3733064,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Berczy Park,43.644770799999996,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Berczy Park,43.644770799999996,-79.3733064,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Berczy Park,43.644770799999996,-79.3733064,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
Berczy Park,43.644770799999996,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Berczy Park,43.644770799999996,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Berczy Park,43.644770799999996,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
Berczy Park,43.644770799999996,-79.3733064,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
Berczy Park,43.644770799999996,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Berczy Park,43.644770799999996,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
Berczy Park,43.644770799999996,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
Berczy Park,43.644770799999996,-79.3733064,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
Berczy Park,43.644770799999996,-79.3733064,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
Berczy Park,43.644770799999996,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
Berczy Park,43.644770799999996,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Berczy Park,43.644770799999996,-79.3733064,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
Berczy Park,43.644770799999996,-79.3733064,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
Berczy Park,43.644770799999996,-79.3733064,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
Berczy Park,43.644770799999996,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Berczy Park,43.644770799999996,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Berczy Park,43.644770799999996,-79.3733064,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
Berczy Park,43.644770799999996,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
Berczy Park,43.644770799999996,-79.3733064,Winners,43.6477479,-79.3745508,Department Store
Berczy Park,43.644770799999996,-79.3733064,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
Berczy Park,43.644770799999996,-79.3733064,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
Berczy Park,43.644770799999996,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
Berczy Park,43.644770799999996,-79.3733064,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
Berczy Park,43.644770799999996,-79.3733064,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
Berczy Park,43.644770799999996,-79.3733064,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
Berczy Park,43.644770799999996,-79.3733064,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
Berczy Park,43.644770799999996,-79.3733064,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
Berczy Park,43.644770799999996,-79.3733064,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
Berczy Park,43.644770799999996,-79.3733064,Beauty Boutique by Shoppers Drug Mart,43.647141,-79.370898,Cosmetics Shop
Berczy Park,43.644770799999996,-79.3733064,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
Berczy Park,43.644770799999996,-79.3733064,Chroma,43.64458944049826,-79.36887764222928,Nightclub
Berczy Park,43.644770799999996,-79.3733064,The Gallery,43.64462260922038,-79.36871188062028,Lounge
Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Neo Coffee Bar,43.66014,-79.38587,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,College Park Area,43.65975136823981,-79.38491112965691,Park
Central Bay Street,43.6579524,-79.3873826,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Central Bay Street,43.6579524,-79.3873826,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Central Bay Street,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Central Bay Street,43.6579524,-79.3873826,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
Central Bay Street,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Red Lobster,43.656328,-79.383621,Seafood Restaurant
Central Bay Street,43.6579524,-79.3873826,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.6595874273128,-79.3852515870617,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Fugo Desserts,43.654922556722134,-79.38738186530605,Ice Cream Shop
Central Bay Street,43.6579524,-79.3873826,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
Central Bay Street,43.6579524,-79.3873826,MUJI,43.656024,-79.383284,Miscellaneous Shop
Central Bay Street,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Central Bay Street,43.6579524,-79.3873826,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
Central Bay Street,43.6579524,-79.3873826,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
Central Bay Street,43.6579524,-79.3873826,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Central Bay Street,43.6579524,-79.3873826,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
Central Bay Street,43.6579524,-79.3873826,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Central Bay Street,43.6579524,-79.3873826,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
Central Bay Street,43.6579524,-79.3873826,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
Central Bay Street,43.6579524,-79.3873826,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Central Bay Street,43.6579524,-79.3873826,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
Central Bay Street,43.6579524,-79.3873826,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
Central Bay Street,43.6579524,-79.3873826,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,Marshalls,43.659308,-79.3824621,Department Store
Central Bay Street,43.6579524,-79.3873826,Dollarama,43.66068,-79.38468,Discount Store
Central Bay Street,43.6579524,-79.3873826,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
Central Bay Street,43.6579524,-79.3873826,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
Central Bay Street,43.6579524,-79.3873826,Ali Baba's,43.65491647880546,-79.38717216891472,Middle Eastern Restaurant
Central Bay Street,43.6579524,-79.3873826,doubletree fitness center (Doubletree Fitness Centre),43.65460313972433,-79.38620388507843,Gym / Fitness Center
Central Bay Street,43.6579524,-79.3873826,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
Central Bay Street,43.6579524,-79.3873826,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,43.655953,-79.392854,Office
Central Bay Street,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.39294644724129,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
Central Bay Street,43.6579524,-79.3873826,Colaba Junction,43.66094,-79.385635,Indian Restaurant
Central Bay Street,43.6579524,-79.3873826,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.659509,-79.382132,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
Central Bay Street,43.6579524,-79.3873826,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
Central Bay Street,43.6579524,-79.3873826,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Central Bay Street,43.6579524,-79.3873826,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
Central Bay Street,43.6579524,-79.3873826,Booster Juice,43.660323,-79.385445,Juice Bar
Central Bay Street,43.6579524,-79.3873826,freshii,43.66128623053018,-79.38396405932683,Salad Place
Central Bay Street,43.6579524,-79.3873826,Fran's,43.661255320138636,-79.38389304122866,Diner
Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
Central Bay Street,43.6579524,-79.3873826,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892,Café
Central Bay Street,43.6579524,-79.3873826,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.6607,-79.383553,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
Central Bay Street,43.6579524,-79.3873826,Winners,43.6609971311074,-79.3835994601249,Department Store
Central Bay Street,43.6579524,-79.3873826,Booster Juice,43.66084631,-79.38354609,Juice Bar
Central Bay Street,43.6579524,-79.3873826,Popeyes Louisiana Kitchen,43.66072684509608,-79.38273787270532,Fried Chicken Joint
Central Bay Street,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,Thai Express,43.66163,-79.38734,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,BDC - Business Development Bank of Canada,43.659722268203325,-79.3887197971344,Business Service
Central Bay Street,43.6579524,-79.3873826,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
Central Bay Street,43.6579524,-79.3873826,Valens Restaurants,43.65609618431269,-79.39283865916013,Restaurant
Central Bay Street,43.6579524,-79.3873826,What a Bagel,43.66191045959347,-79.38612073584122,Restaurant
Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
Christie,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store
Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
Christie,43.669542,-79.4225637,Pioneer Energy,43.67035525082211,-79.42840047898076,Gas Station
Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Hilton,43.6499459,-79.385479,Hotel
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Drake One Fifty,43.649589523564934,-79.38455694587901,Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Kops Records,43.65051219841103,-79.38812570541256,Record Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Green Box Fresh Food Bar,43.650437581817954,-79.38861137514365,Sandwich Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
